City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Springbok,ZA,2022-04-09 23:02:16,-29.6643,17.8865,65.48,48,1,12.44
296,Angoram,PG,2022-04-09 23:05:13,-4.0625,144.0661,79.2,88,92,3.33
297,Atascadero,US,2022-04-09 23:05:14,35.4894,-120.6707,84.52,25,0,1.99
298,Goure,NE,2022-04-09 23:05:14,13.9835,10.2704,81.52,8,25,5.48
299,Pangnirtung,CA,2022-04-09 23:05:14,66.1451,-65.7125,16.25,92,100,1.5
300,Tiksi,RU,2022-04-09 23:05:15,71.6872,128.8694,-10.77,100,91,5.68
301,Mikhaylovka,RU,2022-04-09 23:05:15,50.06,43.2379,44.71,86,92,3.49
302,Vestmanna,FO,2022-04-09 23:05:15,62.1564,-7.1664,31.12,86,75,9.22
303,Saint-Augustin,CA,2022-04-09 23:05:16,51.226,-58.6502,32.88,99,100,6.55
304,Neiafu,TO,2022-04-09 23:01:13,-18.65,-173.9833,82.06,72,15,3.8
305,Saint-Pierre,RE,2022-04-09 23:05:16,-21.3393,55.4781,76.91,82,100,14.97
306,Palamos,ES,2022-04-09 23:05:16,41.8484,3.1291,53.98,58,76,3.96
307,Tasiilaq,GL,2022-04-09 23:05:17,65.6145,-37.6368,21.36,91,90,1.81
308,Redlands,US,2022-04-09 23:05:17,34.0556,-117.1825,89.94,25,0,9.22
309,Murgab,TM,2022-04-09 23:05:17,37.4966,61.9714,73.87,24,67,10.76
310,Tautira,PF,2022-04-09 23:05:17,-17.7333,-149.15,81.79,78,91,21.07
311,Mpika,ZM,2022-04-09 23:05:18,-11.8343,31.4529,62.19,97,86,7.96
312,Awjilah,LY,2022-04-09 23:05:18,29.1081,21.2869,72.39,20,93,7.34
313,Uarini,BR,2022-04-09 23:05:18,-2.99,-65.1083,73.6,98,97,3.96
314,Half Moon Bay,US,2022-04-09 23:05:19,37.4636,-122.4286,78.89,57,0,27.63
315,Bilibino,RU,2022-04-09 23:05:19,68.0546,166.4372,-5.12,84,99,1.88
316,Melo,UY,2022-04-09 23:05:19,-32.3667,-54.1833,68.18,74,7,12.17
317,Jieshi,CN,2022-04-09 23:05:20,22.8134,115.8257,68.95,79,1,10.74
318,Ladario,BR,2022-04-09 23:05:20,-19.0047,-57.6017,86.86,49,66,3.58
319,Huesca,ES,2022-04-09 23:05:20,42.1362,-0.4087,41.68,72,0,8.05
320,Bonavista,CA,2022-04-09 23:05:21,48.6499,-53.1147,33.55,95,100,24.18
321,Porirua,NZ,2022-04-09 23:05:21,-41.1333,174.85,65.32,78,90,13.4
322,Kholtoson,RU,2022-04-09 23:05:21,50.2981,103.3097,25.81,96,96,1.79
323,Kamaishi,JP,2022-04-09 23:05:22,39.2667,141.8833,57.7,53,82,5.08
324,Njeru,UG,2022-04-09 23:05:22,0.4186,33.1731,67.86,87,95,1.81
325,Angoche,MZ,2022-04-09 23:05:22,-16.2325,39.9086,76.12,81,25,5.68
326,Methoni,GR,2022-04-09 23:05:22,36.8197,21.7049,58.21,85,13,4.63
327,Psygansu,RU,2022-04-09 23:05:23,43.4194,43.7936,50.22,74,46,4.45
328,Nipawin,CA,2022-04-09 23:06:23,53.3668,-104.0009,42.84,65,40,14.97
329,Lubao,PH,2022-04-09 23:06:23,14.9167,120.55,79.29,72,70,4.36
330,Hutang,CN,2022-04-09 23:06:24,31.5333,119.4833,63.57,68,100,4.36
331,Kahului,US,2022-04-09 23:02:57,20.8947,-156.47,82.98,68,40,21.85
332,Nianzishan,CN,2022-04-09 23:05:17,47.5167,122.8833,50.74,25,74,8.34
333,Korla,CN,2022-04-09 22:57:22,41.7597,86.1469,64.67,30,100,8.68
334,Jaisalmer,IN,2022-04-09 23:06:24,26.9147,70.9181,79.72,38,12,12.35
335,Pestera,RO,2022-04-09 23:06:24,44.1833,28.1333,55.74,73,61,4.61
336,Nongan,CN,2022-04-09 23:06:25,44.382,125.1685,60.6,54,100,22.37
337,Hjelset,NO,2022-04-09 23:06:25,62.7833,7.4833,37.18,97,100,11.61
338,Karratha,AU,2022-04-09 23:06:25,-20.7377,116.8463,80.06,43,18,11.18
339,Mandalgovi,MN,2022-04-09 22:57:25,45.7625,106.2708,38.21,57,100,4.09
340,Pahrump,US,2022-04-09 23:04:58,36.2083,-115.9839,88.45,8,11,7.0
341,San Patricio,US,2022-04-09 23:06:26,28.017,-97.5169,84.29,30,1,22.41
342,Fort Nelson,CA,2022-04-09 23:06:26,58.8053,-122.7002,35.42,84,50,8.55
343,Tateyama,JP,2022-04-09 23:06:26,34.9833,139.8667,62.8,74,0,4.63
344,Imbituba,BR,2022-04-09 23:06:27,-28.24,-48.6703,70.12,92,33,3.51
345,Biak,ID,2022-04-09 23:06:27,-0.9131,122.8766,77.7,79,100,3.8
346,Tomari,RU,2022-04-09 23:06:27,47.7658,142.0683,35.35,75,50,5.35
347,Teeli,RU,2022-04-09 23:06:27,51.0333,90.2333,27.81,52,41,3.58
348,Vanimo,PG,2022-04-09 23:06:28,-2.6741,141.3028,79.03,88,95,4.92
349,Prachuap Khiri Khan,TH,2022-04-09 23:06:28,12.2167,99.75,78.69,87,80,2.84
350,Jiayuguan,CN,2022-04-09 23:06:28,39.8167,98.3,47.34,42,18,3.51
351,Dali,CN,2022-04-09 23:06:29,25.7,100.1833,51.73,87,7,3.29
352,Caravelas,BR,2022-04-09 23:06:29,-17.7125,-39.2481,77.11,82,12,5.59
353,Anadyr,RU,2022-04-09 23:06:29,64.75,177.4833,20.61,89,100,9.17
354,Hashtrud,IR,2022-04-09 23:06:29,37.4779,47.0508,44.33,77,67,8.7
355,La Ronge,CA,2022-04-09 23:06:30,55.1001,-105.2842,39.49,80,99,8.59
356,Humberto De Campos,BR,2022-04-09 23:06:30,-2.5983,-43.4611,75.02,94,99,4.07
357,Itarema,BR,2022-04-09 23:06:30,-2.9248,-39.9167,76.39,86,100,6.98
358,Methana,GR,2022-04-09 23:06:31,37.5823,23.3914,64.56,67,2,5.82
359,Teya,RU,2022-04-09 23:06:31,60.3778,92.6267,19.02,98,100,2.84
360,Carnarvon,AU,2022-04-09 23:06:31,-24.8667,113.6333,66.27,68,40,10.36
361,Domoni,KM,2022-04-09 23:06:32,-12.2569,44.5319,79.16,83,83,2.77
362,Puerto Baquerizo Moreno,EC,2022-04-09 23:06:32,-0.9,-89.6,80.15,78,51,7.83
363,Saint-Georges,GD,2022-04-09 23:02:17,12.0564,-61.7485,78.87,79,38,16.37
364,Pochutla,MX,2022-04-09 23:06:32,15.7432,-96.4661,92.82,44,40,7.92
365,Chapais,CA,2022-04-09 23:06:33,49.7834,-74.8492,33.24,99,98,4.43
366,Kangaatsiaq,GL,2022-04-09 23:06:33,68.3065,-53.4641,4.21,96,84,8.16
367,Emmen,NL,2022-04-09 23:06:33,52.7792,6.9069,38.75,91,34,8.99
368,Fereydun Kenar,IR,2022-04-09 23:06:33,36.6864,52.5225,54.79,90,55,10.74
369,Peachland,CA,2022-04-09 23:06:34,49.7665,-119.7357,44.53,70,100,3.0
370,Ilulissat,GL,2022-04-09 23:06:34,69.2167,-51.1,12.22,67,79,6.91
371,Kenai,US,2022-04-09 23:06:34,60.5544,-151.2583,37.02,31,0,12.66
372,Neos Marmaras,GR,2022-04-09 23:06:35,40.1,23.7833,57.07,83,22,6.38
373,Sao Jose Da Coroa Grande,BR,2022-04-09 23:07:35,-8.8978,-35.1478,79.47,82,100,9.17
374,Strathmore,CA,2022-04-09 23:07:29,51.0501,-113.3852,41.95,65,100,5.01
375,Sola,VU,2022-04-09 23:07:35,-13.8833,167.55,82.53,69,71,13.62
376,Nantucket,US,2022-04-09 23:05:53,41.2835,-70.0995,50.05,87,0,14.97
377,Chipata,ZM,2022-04-09 23:07:36,-13.6333,32.65,61.16,98,36,4.63
378,Laguna,US,2022-04-09 23:03:57,38.421,-121.4238,79.11,13,0,16.11
379,Tiquisio,CO,2022-04-09 23:07:36,8.5597,-74.2669,82.31,80,68,2.89
380,Grand Gaube,MU,2022-04-09 23:07:36,-20.0064,57.6608,76.37,86,16,1.99
381,Novoilinsk,RU,2022-04-09 23:07:37,51.6829,108.7143,28.47,91,79,6.13
382,Manokwari,ID,2022-04-09 23:07:37,-0.8667,134.0833,80.96,77,100,4.99
383,Maceio,BR,2022-04-09 23:07:37,-9.6658,-35.7353,76.44,88,20,4.61
384,Naze,JP,2022-04-09 23:07:38,28.3667,129.4833,65.25,89,92,9.24
385,Necochea,AR,2022-04-09 23:07:38,-38.5473,-58.7368,63.48,80,27,14.36
386,Prado,BR,2022-04-09 23:07:38,-17.3411,-39.2208,77.59,82,13,6.29
387,Gazanjyk,TM,2022-04-09 23:07:38,39.2446,55.5154,70.9,38,100,5.46
388,Akyab,MM,2022-04-09 23:07:39,20.15,92.9,77.7,86,1,3.44
389,Matiguas,NI,2022-04-09 23:07:39,12.8373,-85.4622,90.07,33,39,14.88
390,Omaruru,NA,2022-04-09 23:07:39,-21.4333,15.9333,63.86,36,0,4.81
391,Lebedyn,UA,2022-04-09 23:07:40,50.5852,34.4849,53.62,68,100,13.24
392,Ballina,AU,2022-04-09 23:07:40,-28.8667,153.5667,71.78,97,70,4.79
393,Talnakh,RU,2022-04-09 23:07:40,69.4865,88.3972,-5.8,99,100,2.82
394,Reshetylivka,UA,2022-04-09 23:07:40,49.565,34.0782,55.0,60,100,14.76
395,Taltal,CL,2022-04-09 23:07:41,-25.4,-70.4833,63.88,76,23,4.38
396,Camacha,PT,2022-04-09 23:07:41,33.0833,-16.3333,58.42,67,20,8.05
397,Tashigang,BT,2022-04-09 23:07:41,27.3331,91.5542,61.07,81,84,3.51
398,Solnechnyy,RU,2022-04-09 23:07:42,50.7214,136.6319,28.53,91,95,3.51
399,Asau,RO,2022-04-09 23:07:42,46.4333,26.4,43.72,100,100,3.27
400,Bogande,BF,2022-04-09 23:07:42,12.9714,-0.1436,95.59,20,75,8.3
401,Pyaozerskiy,RU,2022-04-09 23:07:43,65.8333,31.1667,26.08,92,54,8.23
402,Sept-Iles,CA,2022-04-09 23:07:43,50.2001,-66.3821,34.05,94,100,9.22
403,Sitka,US,2022-04-09 23:07:43,57.0531,-135.33,44.49,57,40,10.36
404,Leshukonskoye,RU,2022-04-09 23:07:44,64.8989,45.7622,34.65,96,97,3.49
405,Hami,CN,2022-04-09 23:07:44,42.8,93.45,57.54,15,99,13.53
406,Hithadhoo,MV,2022-04-09 23:07:44,-0.6,73.0833,82.8,74,56,10.45
407,Nelson Bay,AU,2022-04-09 23:07:44,-32.7167,152.15,73.09,81,15,2.48
408,Great Yarmouth,GB,2022-04-09 23:07:45,52.6083,1.7305,43.05,72,81,6.08
409,Adrar,MR,2022-04-09 23:07:45,20.5022,-10.0711,79.72,7,0,8.16
410,Sorada,IN,2022-04-09 23:07:45,19.75,84.4333,78.01,71,66,2.75
411,Oranjemund,NA,2022-04-09 23:07:46,-28.55,16.4333,61.29,78,0,2.42
412,San Vicente,AR,2022-04-09 23:07:46,-26.6167,-54.1333,64.56,83,0,3.33
413,Umuarama,BR,2022-04-09 23:04:13,-23.7664,-53.325,73.42,79,26,3.56
414,Nabire,ID,2022-04-09 23:07:46,-3.3667,135.4833,78.8,82,35,2.08
415,Umm Kaddadah,SD,2022-04-09 23:07:47,13.6017,26.6876,83.46,10,4,13.18
416,Dakar,SN,2022-04-09 23:07:47,14.6937,-17.4441,74.28,69,5,22.5
417,Victor Harbor,AU,2022-04-09 23:07:47,-35.5667,138.6167,77.0,40,68,3.0
418,Blackwater,AU,2022-04-09 23:07:47,-23.5833,148.8833,77.95,65,75,14.88
419,Ngunguru,NZ,2022-04-09 23:08:48,-35.6167,174.5,68.0,64,65,11.59
420,Zhanakorgan,KZ,2022-04-09 23:08:48,43.9098,67.2495,64.62,64,100,9.69
421,Gimbi,ET,2022-04-09 23:08:48,9.1667,35.8333,60.08,72,88,3.58
422,Saint Anthony,US,2022-04-09 23:08:49,45.0205,-93.218,55.76,22,0,6.91
423,Ukiah,US,2022-04-09 23:06:35,39.1502,-123.2078,74.44,33,0,10.36
424,Te Anau,NZ,2022-04-09 23:08:49,-45.4167,167.7167,56.71,60,24,1.3
425,Zyryanka,RU,2022-04-09 23:08:49,65.75,150.85,-6.48,93,98,7.11
426,Piacabucu,BR,2022-04-09 23:08:50,-10.4056,-36.4344,79.48,76,23,7.63
427,Ayan,RU,2022-04-09 23:08:50,56.45,138.1667,24.37,68,2,5.26
428,Liku,ID,2022-04-09 23:08:50,-0.7275,119.8922,75.51,91,99,2.39
429,Bereda,ES,2022-04-09 23:08:51,43.2686,-7.5406,42.15,100,55,1.39
430,Bagotville,AU,2022-04-09 23:08:51,-28.9833,153.4167,71.62,97,84,4.94
431,Kiunga,PG,2022-04-09 23:08:51,-6.1219,141.2906,74.64,97,100,1.81
432,Bengkulu,ID,2022-04-09 23:08:52,-3.8004,102.2655,76.24,86,98,3.42
433,Zyryanovsk,KZ,2022-04-09 23:08:52,49.7386,84.2719,28.56,84,7,0.81
434,Rio Grande,BR,2022-04-09 23:08:52,-32.035,-52.0986,69.94,87,3,11.01
435,Brigantine,US,2022-04-09 23:08:52,39.4101,-74.3646,55.0,59,75,9.22
436,Mareeba,AU,2022-04-09 23:08:53,-17.0,145.4333,79.48,80,99,4.45
437,Ewa Beach,US,2022-04-09 23:04:31,21.3156,-158.0072,84.15,52,75,18.41
438,Praia Da Vitoria,PT,2022-04-09 23:08:53,38.7333,-27.0667,55.76,80,43,26.66
439,Mana,GF,2022-04-09 23:08:53,5.6592,-53.7767,77.29,89,85,11.83
440,Agadez,NE,2022-04-09 23:08:54,19.75,10.25,84.07,6,0,6.71
441,Saint-Prosper,CA,2022-04-09 23:08:54,46.2117,-70.4811,41.7,99,100,1.39
442,Buckeye,US,2022-04-09 23:08:54,33.3703,-112.5838,97.68,9,99,22.75
443,Flinders,AU,2022-04-09 23:08:55,-34.5833,150.8552,70.18,91,11,5.01
444,Comodoro Rivadavia,AR,2022-04-09 23:08:55,-45.8667,-67.5,57.06,94,100,1.14
445,Sobolevo,RU,2022-04-09 23:08:55,54.4299,31.8996,37.36,93,100,10.8
446,Zhigansk,RU,2022-04-09 23:08:56,66.7697,123.3711,5.36,91,30,13.35
447,Pacific Grove,US,2022-04-09 23:08:56,36.6177,-121.9166,74.44,65,40,12.66
448,Mingshui,CN,2022-04-09 23:08:56,36.7167,117.5,70.43,51,0,17.02
449,Tezu,IN,2022-04-09 23:08:57,27.9167,96.1667,65.97,78,19,3.83
450,Mayo,US,2022-04-09 23:08:57,38.8876,-76.5119,54.36,48,75,4.61
451,Itanagar,IN,2022-04-09 23:08:57,27.1,93.6167,65.95,84,85,3.62
452,Klaksvik,FO,2022-04-09 23:08:57,62.2266,-6.589,32.92,70,100,15.86
453,Coahuayana,MX,2022-04-09 23:08:58,18.7333,-103.6833,86.02,49,29,7.43
454,Bardiyah,LY,2022-04-09 23:08:58,31.7561,25.0865,62.38,62,80,2.19
455,Marion,US,2022-04-09 23:08:58,39.7684,-86.1555,47.03,54,100,11.5
456,Big Rapids,US,2022-04-09 23:08:59,43.6981,-85.4837,37.69,71,100,6.91
457,Cherlak,RU,2022-04-09 23:08:59,54.155,74.8055,31.84,80,5,3.87
458,Nhulunbuy,AU,2022-04-09 23:08:59,-12.2333,136.7667,84.81,74,44,5.75
459,Camana,PE,2022-04-09 23:08:59,-16.6228,-72.7111,68.97,82,62,6.4
460,North Platte,US,2022-04-09 23:09:00,41.1239,-100.7654,80.49,16,0,15.01
461,Mount Gambier,AU,2022-04-09 23:09:00,-37.8333,140.7667,67.57,53,86,10.74
462,Pincher Creek,CA,2022-04-09 23:09:00,49.4833,-113.952,41.29,35,69,21.56
463,Vangaindrano,MG,2022-04-09 23:09:01,-23.35,47.6,73.42,88,48,4.92
464,Guaratinga,BR,2022-04-09 23:10:01,-16.5667,-39.5667,72.68,92,8,3.06
465,Byron Bay,AU,2022-04-09 23:10:01,-28.65,153.6167,69.94,80,50,5.82
466,Nuristan,AF,2022-04-09 23:10:02,35.3,70.8333,31.44,34,2,11.92
467,Jacksonville Beach,US,2022-04-09 23:10:02,30.2947,-81.3931,63.1,31,0,16.11
468,Karlskrona,SE,2022-04-09 23:10:03,56.1616,15.5866,39.65,78,93,18.5
469,Middelfart,DK,2022-04-09 23:09:25,55.5059,9.7305,40.26,77,21,24.9
470,Warman,CA,2022-04-09 23:07:30,52.3168,-106.5679,45.09,45,89,15.05
471,Teahupoo,PF,2022-04-09 23:10:03,-17.8333,-149.2667,82.36,78,97,21.9
472,Porto Novo,BJ,2022-04-09 23:10:04,6.4965,2.6036,81.09,84,100,5.68
473,Pietarsaari,FI,2022-04-09 23:10:04,63.65,22.6833,30.99,80,46,1.01
474,Janakkala,FI,2022-04-09 23:10:05,60.9,24.6,30.83,94,100,12.08
475,Emba,KZ,2022-04-09 23:10:05,48.8264,58.1442,46.42,73,94,12.62
476,Lakatoro,VU,2022-04-09 23:10:06,-16.0999,167.4164,84.47,68,53,7.25
477,Lamar,US,2022-04-09 23:10:06,33.6668,-95.5836,78.71,24,0,13.8
478,Sambava,MG,2022-04-09 23:10:06,-14.2667,50.1667,73.18,89,98,9.84
479,Port Augusta,AU,2022-04-09 23:10:07,-32.5,137.7667,73.83,36,15,6.33
480,Albion,US,2022-04-09 23:10:07,42.2431,-84.753,37.85,73,100,10.36
481,Snezhnogorsk,RU,2022-04-09 23:10:08,69.1933,33.2531,33.58,86,49,10.8
482,Pengcheng,CN,2022-04-09 23:10:08,36.4311,114.17,68.72,28,0,1.41
483,Ranau,MY,2022-04-09 23:10:09,5.9538,116.6641,68.23,94,86,3.27
484,Edd,ER,2022-04-09 23:10:09,13.9297,41.6925,86.9,35,0,16.73
485,Hambantota,LK,2022-04-09 23:10:10,6.1241,81.1185,77.99,83,92,9.98
486,Samarai,PG,2022-04-09 23:10:10,-10.6167,150.6667,83.89,76,17,18.25
487,Iqaluit,CA,2022-04-09 23:10:10,63.7506,-68.5145,22.69,79,100,11.01
488,Nkan,GA,2022-04-09 23:10:11,0.3833,9.7833,72.82,94,99,3.62
489,Dudinka,RU,2022-04-09 23:10:11,69.4058,86.1778,-5.39,100,100,4.32
490,Alegrete,BR,2022-04-09 23:06:45,-29.7831,-55.7919,65.71,91,0,8.75
491,Dukat,RU,2022-04-09 23:10:11,62.55,155.55,0.95,87,100,4.38
492,Harij,IN,2022-04-09 23:10:12,23.7,71.9,79.25,33,0,7.23
493,Yanam,IN,2022-04-09 23:10:12,16.7333,82.2167,76.14,94,60,2.08
494,Simplicio Mendes,BR,2022-04-09 23:10:12,-7.8539,-41.9103,81.25,56,93,4.7
495,Peniche,PT,2022-04-09 23:10:13,39.3558,-9.3811,59.07,94,70,8.23
496,Yongan,CN,2022-04-09 23:10:13,39.6957,113.6871,60.48,20,34,5.14
497,Batemans Bay,AU,2022-04-09 23:10:13,-35.7167,150.1833,65.1,84,9,2.77
498,Vagur,FO,2022-04-09 23:10:14,61.4732,-6.8119,34.61,68,99,3.85
499,Grants,US,2022-04-09 23:10:14,35.1473,-107.8514,73.63,6,0,21.85
500,Gimli,CA,2022-04-09 23:10:14,50.6336,-96.9907,39.22,75,100,16.93
501,Kushalgarh,IN,2022-04-09 23:10:15,23.199,74.4507,79.83,22,0,4.94
502,Palafrugell,ES,2022-04-09 23:10:15,41.9174,3.1631,55.42,51,74,5.28
503,Kapit,MY,2022-04-09 23:10:16,2.0167,112.9333,72.75,99,100,1.39
504,Petropavlovsk-Kamchatskiy,RU,2022-04-09 23:08:24,53.0452,158.6483,32.59,51,0,8.95
505,Oistins,BB,2022-04-09 23:10:16,13.0667,-59.5333,78.89,69,20,19.57
506,Daltenganj,IN,2022-04-09 23:10:16,24.0333,84.0667,76.23,13,0,6.33
507,Jinxi,CN,2022-04-09 23:10:17,30.4323,116.2922,67.91,59,100,0.69
508,Yar-Sale,RU,2022-04-09 23:10:17,66.8333,70.8333,8.82,95,100,7.83
509,Monrovia,LR,2022-04-09 23:08:45,6.3005,-10.7969,78.89,89,100,1.88
510,Codrington,AU,2022-04-09 23:10:17,-38.2667,141.9667,68.92,62,90,15.88
511,Leningradskiy,RU,2022-04-09 23:10:18,69.3833,178.4167,-8.12,84,23,4.59
512,Fare,PF,2022-04-09 23:10:18,-16.7,-151.0167,82.2,74,70,18.5
513,Owerri,NG,2022-04-09 23:11:19,5.4833,7.0304,76.78,90,95,1.99
514,Arlit,NE,2022-04-09 23:11:19,18.7369,7.3853,88.65,5,0,6.73
515,Senno,RU,2022-04-09 23:11:19,59.5336,33.9167,34.27,100,100,2.8
516,Katherine,AU,2022-04-09 23:11:19,-14.4667,132.2667,73.72,46,99,5.75
517,Almaznyy,RU,2022-04-09 23:11:20,48.0448,40.045,48.36,81,87,9.35
518,Padre Paraiso,BR,2022-04-09 23:11:20,-17.0742,-41.4844,70.68,75,21,2.93
519,Khani,GE,2022-04-09 23:11:20,41.9563,42.9566,42.37,78,16,8.68
520,Belaya Gora,RU,2022-04-09 23:11:21,68.5333,146.4167,-5.69,87,98,4.74
521,Ketchikan,US,2022-04-09 23:11:21,55.3422,-131.6461,45.07,45,20,16.11
522,Carutapera,BR,2022-04-09 23:11:21,-1.195,-46.02,74.91,94,100,4.92
523,Hualmay,PE,2022-04-09 23:11:22,-11.0964,-77.6139,69.94,81,66,9.1
524,Yelizovo,RU,2022-04-09 23:11:22,53.1873,158.3805,33.94,47,0,8.95
525,Acarau,BR,2022-04-09 23:07:10,-2.8856,-40.12,77.27,83,99,8.68
526,Gaozhou,CN,2022-04-09 23:11:23,21.9392,110.8461,66.29,76,0,1.68
527,Port Hedland,AU,2022-04-09 23:11:23,-20.3167,118.5667,73.45,78,6,8.05
528,Meget,RU,2022-04-09 23:11:23,52.415,104.0494,33.76,81,100,7.58
529,Kurumkan,RU,2022-04-09 23:11:23,54.3,110.3,30.27,79,100,2.98
530,Miri,MY,2022-04-09 23:11:24,4.4148,114.0089,74.98,91,100,7.02
531,Los Llanos De Aridane,ES,2022-04-09 23:11:24,28.6585,-17.9182,60.55,86,100,8.05
532,Lakes Entrance,AU,2022-04-09 23:11:24,-37.8811,147.981,71.17,69,88,3.51
533,Tessalit,ML,2022-04-09 23:11:25,20.1986,1.0114,80.11,6,5,10.4
534,Kaitangata,NZ,2022-04-09 23:11:25,-46.2817,169.8464,59.04,61,23,10.38
535,Varkaus,FI,2022-04-09 23:11:25,62.3153,27.873,30.31,89,54,8.97
536,Sivas,TR,2022-04-09 23:11:25,39.7916,37.0019,43.43,56,0,9.22
537,Amherst Center,US,2022-04-09 23:10:46,42.3754,-72.5192,49.82,67,69,1.99
538,Benton Harbor,US,2022-04-09 23:11:26,42.1167,-86.4542,42.6,62,20,4.61
539,Norman,US,2022-04-09 23:08:11,35.2226,-97.4395,84.61,14,0,19.57
540,Arua,UG,2022-04-09 23:11:26,3.0201,30.9111,72.25,52,76,3.96
541,Viedma,AR,2022-04-09 23:10:24,-40.8135,-62.9967,61.7,89,100,17.09
542,Xinzhi,CN,2022-04-09 23:11:27,36.4989,111.7047,68.74,26,0,2.55
543,Lima,PE,2022-04-09 23:11:27,-12.0432,-77.0282,67.39,40,100,5.75
544,Ahipara,NZ,2022-04-09 23:11:27,-35.1667,173.1667,68.25,65,99,4.74
545,Warwick,US,2022-04-09 23:08:57,41.7001,-71.4162,54.01,66,20,9.22
546,Grado,ES,2022-04-09 23:11:28,43.388,-6.0743,52.25,89,0,3.44
547,Araripe,BR,2022-04-09 23:11:28,-7.2125,-40.0461,76.5,63,78,3.71
548,Nisia Floresta,BR,2022-04-09 23:11:28,-6.0911,-35.2086,81.41,87,43,7.85
549,Abonnema,NG,2022-04-09 23:11:28,4.7084,6.7931,78.03,87,100,1.99
550,Lukulu,ZM,2022-04-09 23:11:29,-14.3707,23.242,64.58,96,100,4.61
551,Mackay,AU,2022-04-09 23:11:29,-21.15,149.2,78.67,85,68,19.8
552,Tigre,AR,2022-04-09 23:11:29,-34.426,-58.5796,68.25,87,0,8.05
553,Qaqortoq,GL,2022-04-09 23:11:30,60.7167,-46.0333,26.92,73,3,2.89
554,Hailar,CN,2022-04-09 23:09:11,49.2,119.7,40.03,70,2,22.12
555,Mercedes,AR,2022-04-09 23:11:30,-34.6515,-59.4307,68.79,55,0,9.51
556,Jalu,LY,2022-04-09 23:11:30,29.0331,21.5482,72.91,20,99,7.99
557,Ambon,ID,2022-04-09 23:11:31,-3.6954,128.1814,77.14,94,40,0.0
558,Bandarbeyla,SO,2022-04-09 23:11:31,9.4942,50.8122,79.54,80,98,4.59
559,Huilong,CN,2022-04-09 23:11:31,31.8111,121.655,62.92,88,100,14.52
560,Manga,BF,2022-04-09 23:12:32,11.6636,-1.0731,95.13,22,100,10.78
561,Havoysund,NO,2022-04-09 23:12:32,70.9963,24.6622,37.63,98,100,25.1
562,Tura,IN,2022-04-09 23:12:32,25.5198,90.2201,68.56,94,0,4.0
563,Verkhnevilyuysk,RU,2022-04-09 23:12:32,63.4453,120.3167,14.34,95,94,3.13
564,Talara,PE,2022-04-09 23:12:33,-4.5772,-81.2719,77.76,69,20,10.36
565,Ushtobe,KZ,2022-04-09 23:12:33,45.2514,77.9838,48.02,41,98,13.58
566,Bergen,NO,2022-04-09 23:12:33,60.392,5.328,39.61,78,75,20.71
567,Vila Do Maio,CV,2022-04-09 23:12:34,15.1333,-23.2167,72.39,80,62,16.44
568,Bay Saint Louis,US,2022-04-09 23:12:34,30.3088,-89.33,72.14,27,0,6.91
569,Baruun-Urt,MN,2022-04-09 23:12:34,46.6806,113.2792,34.75,50,1,15.14
570,Port-Gentil,GA,2022-04-09 23:12:35,-0.7193,8.7815,79.16,79,93,5.03
571,Takaka,NZ,2022-04-09 23:12:35,-40.85,172.8,67.55,55,1,3.49
572,Konstantinovka,RU,2022-04-09 23:12:35,49.6167,127.9833,35.4,91,100,7.96
573,Vallenar,CL,2022-04-09 23:12:36,-28.5708,-70.7581,68.02,51,0,4.32
574,Progreso,MX,2022-04-09 23:11:16,21.2833,-89.6667,78.12,52,79,16.58
575,Sakakah,SA,2022-04-09 23:12:36,29.9697,40.2064,68.7,19,0,7.27
576,Longido,TZ,2022-04-09 23:12:36,-2.7333,36.6833,64.51,69,66,5.35
577,Dibulla,CO,2022-04-09 23:12:37,11.2725,-73.3091,79.84,80,100,7.43
578,Caucaia,BR,2022-04-09 23:12:37,-3.7361,-38.6531,80.55,83,20,3.44
579,Mokrousovo,RU,2022-04-09 23:12:37,55.8103,66.7653,35.76,86,99,10.11
580,Alto Araguaia,BR,2022-04-09 23:12:37,-17.3147,-53.2153,73.22,79,49,3.42
581,Odweyne,SO,2022-04-09 23:12:38,9.4092,45.064,74.93,53,24,4.9
582,Ponta Delgada,PT,2022-04-09 23:12:38,37.7333,-25.6667,57.92,67,40,29.93
583,Bintulu,MY,2022-04-09 23:12:38,3.1667,113.0333,74.16,94,100,4.92
584,Del Rio,US,2022-04-09 23:12:39,29.3627,-100.8968,89.71,17,0,21.85
585,Kyela,TZ,2022-04-09 23:12:39,-9.5833,33.85,70.66,89,88,2.35
586,Montrose,US,2022-04-09 23:12:39,38.4166,-108.2673,60.37,19,68,24.07
587,Newport,GB,2022-04-09 23:11:55,51.5877,-2.9984,41.68,79,65,3.65
588,Bethel,US,2022-04-09 23:12:39,41.3712,-73.414,50.54,75,0,3.44
589,Bhag,PK,2022-04-09 23:12:40,29.0415,67.8239,85.59,7,3,2.86
590,Nanga Eboko,CM,2022-04-09 23:12:40,4.6833,12.3667,69.6,97,100,2.15
591,Amudat,UG,2022-04-09 23:12:40,1.95,34.95,72.68,55,28,9.8
592,Houma,US,2022-04-09 23:12:41,29.5958,-90.7195,73.99,34,0,3.0
